id;TemaPrioritario;FONTE;CodiceCategoria;CATEGORIA;UNITA;FinProvincia;FinRegione;TotSpese
2912;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;ASSISI;5700;5700;17100
2917;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;ASSISI;3000;3000;9000
2920;41;Energia e efficienza energetica;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;ASSISI;48457,5;48457,5;179985
2921;41;Energia e efficienza energetica;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;ASSISI;18930;18930;25240
2931;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;ASSISI;2304;2304;6912
2932;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;ASSISI;2000;2000;6000
2956;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;ASSISI;3440;3440;10320
2957;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;ASSISI;7700;7700;23100
2983;7;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;ASSISI;45185,4;135556,2;45185,4
2995;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;ASSISI;2000;2000;6000
3054;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;ASSISI;5000;5000;15000
3071;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;ASSISI;2184;2184;6552
3072;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;ASSISI;5100;5100;15300
3088;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;ASSISI;2523,78;2523,79;11777,68
3104;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;ASSISI;5000;5000;15000
3120;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;ASSISI;4227,93;4227,94;19730,35
3270;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;ASSISI;3616,89;4778,87;19590,1
3296;50;Ambiente e prevenzione dei rischi;5;DIFESA DEL SUOLO;ASSISI;4019,36;5310,64;
3381;53;Ambiente e prevenzione dei rischi;8;SOCIALI E SCOLASTICHE;ASSISI;3457,29;3457,3;
3408;7;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;ASSISI;36303,52;47966,48;121430
3436;58;Attrazione culturale, naturale e turistica;99;ALTRI SERVIZI PER LA COLLETTIVITA';ASSISI;18710,58;18710,59;
3465;11;Agenda digitale;41;OPERE E STRUTTURE PER IL TURISMO;ASSISI;1060;1060;3180
3484;4;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;ASSISI;42280;42280;157040
3485;7;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;ASSISI;13900;13900;41700
3533;7;Ricerca e innovazione;25;SERVIZI ALLE IMPRESE DEL COMMERCIO;ASSISI;33166,5;33166,5;198999
3541;7;Ricerca e innovazione;60;PROGETTI DI DIFFUSIONE E COOPERAZIONE PUBBLICO-PRIVATA;ASSISI;29943,75;29943,75;179662,5
3542;5;Compet. per le imprese;60;PROGETTI DI DIFFUSIONE E COOPERAZIONE PUBBLICO-PRIVATA;ASSISI;24947,5;24947,5;49895
3543;11;Agenda digitale;60;PROGETTI DI DIFFUSIONE E COOPERAZIONE PUBBLICO-PRIVATA;ASSISI;5058;5058;15174
3544;4;Ricerca e innovazione;60;PROGETTI DI DIFFUSIONE E COOPERAZIONE PUBBLICO-PRIVATA;ASSISI;35830;35830;100940
3552;7;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;ASSISI;60000;60000;360000
3556;7;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;ASSISI;37500;37500;225000
3557;5;Compet. per le imprese;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;ASSISI;14000;14000;28000
3558;4;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;ASSISI;34440;34440;127920
3602;5;Compet. per le imprese;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;ASSISI;4350;4350;8700
3603;11;Agenda digitale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;ASSISI;8612;8612;25836
3604;4;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;ASSISI;108865;108865;335570
3610;7;Ricerca e innovazione;39;INFRASTRUTTURE PER L'ATTREZZATURA DI AREE PRODUTTIVE;ASSISI;75187,5;75187,5;451125
3641;7;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;ASSISI;45975;45975;275850
3642;5;Compet. per le imprese;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;ASSISI;9900;9900;19800
3643;11;Agenda digitale;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;ASSISI;3804,5;3804,5;11413,5
3644;4;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;ASSISI;56665;56665;210470
3658;5;Compet. per le imprese;25;SERVIZI ALLE IMPRESE DEL COMMERCIO;ASSISI;9625;9625;35750
3659;5;Compet. per le imprese;25;SERVIZI ALLE IMPRESE DEL COMMERCIO;ASSISI;1661,97;1661,97;3323,97
1354;6;Ricerca e innovazione;12;RIASSETTO E RECUPERO DI SITI URBANI E PRODUTTIVI;CASCIA;6141,2;6141,2;15011,83
1372;6;Ricerca e innovazione;12;RIASSETTO E RECUPERO DI SITI URBANI E PRODUTTIVI;CASCIA;3253,38;3253,37;7952,7
2184;41;Energia e efficienza energetica;6;PRODUZIONE  DI ENERGIA;CASCIA;12640,71;12640,71;
2376;5;Compet. per le imprese;21;SERVIZI ALLE IMPRESE INDUSTRIALI;CASCIA;2382,5;2382,5;4785
2579;53;Ambiente e prevenzione dei rischi;99;ALTRI SERVIZI PER LA COLLETTIVITA';CASCIA;500;500;
2648;43;Energia e efficienza energetica;99;ALTRE INFRASTRUTTURE SOCIALI;CASCIA;33237,43;33237,43;
2651;53;Ambiente e prevenzione dei rischi;99;ALTRI SERVIZI PER LA COLLETTIVITA';CASCIA;500;500;
2683;40;Energia e efficienza energetica;8;SOCIALI E SCOLASTICHE;CASCIA;32180,13;32180,13;
2734;43;Energia e efficienza energetica;99;ALTRE INFRASTRUTTURE SOCIALI;CASCIA;29538,31;29538,32;
2744;53;Ambiente e prevenzione dei rischi;99;ALTRI SERVIZI PER LA COLLETTIVITA';CASCIA;750;750;
3124;43;Energia e efficienza energetica;99;ALTRE INFRASTRUTTURE SOCIALI;CASCIA;142795,13;142795,13;
3439;53;Ambiente e prevenzione dei rischi;5;DIFESA DEL SUOLO;CASCIA;1582226,23;1582226,23;
3617;7;Ricerca e innovazione;25;SERVIZI ALLE IMPRESE DEL COMMERCIO;CASCIA;13250;13250;79500
157;5;Compet. per le imprese;21;SERVIZI ALLE IMPRESE INDUSTRIALI;CASTIGLIONE DEL L;3237,5;3237,5;6475
292;5;Compet. per le imprese;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;7215;7215;14430
479;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;CASTIGLIONE DEL L;8247,4;8247,4;23209,2
540;5;Compet. per le imprese;21;SERVIZI ALLE IMPRESE INDUSTRIALI;CASTIGLIONE DEL L;6095;6095;12190
602;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;CASTIGLIONE DEL L;4625;4625;9250
713;5;Compet. per le imprese;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;7325;7325;14650
752;11;Agenda digitale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;13400;13400;40200
813;7;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;42459,5;42459,5;481205
953;7;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;70650;70650;329700
1352;6;Ricerca e innovazione;12;RIASSETTO E RECUPERO DI SITI URBANI E PRODUTTIVI;CASTIGLIONE DEL L;41812,65;41812,65;102208,68
1377;6;Ricerca e innovazione;12;RIASSETTO E RECUPERO DI SITI URBANI E PRODUTTIVI;CASTIGLIONE DEL L;10825,42;10825,42;26462,14
1498;61;Rinnovamento urbano  e rurale;1;STRADALI;CASTIGLIONE DEL L;135000;135000;
1499;61;Rinnovamento urbano  e rurale;1;STRADALI;CASTIGLIONE DEL L;109822,37;109822,38;
1500;61;Rinnovamento urbano  e rurale;1;STRADALI;CASTIGLIONE DEL L;81352,66;81352,66;
1501;61;Rinnovamento urbano  e rurale;11;BENI CULTURALI;CASTIGLIONE DEL L;195000;195000;
1503;61;Rinnovamento urbano  e rurale;8;SOCIALI E SCOLASTICHE;CASTIGLIONE DEL L;116727,76;116727,77;
1504;61;Rinnovamento urbano  e rurale;1;STRADALI;CASTIGLIONE DEL L;61977,07;61977,07;
1506;61;Rinnovamento urbano  e rurale;1;STRADALI;CASTIGLIONE DEL L;99914,17;99914,18;
1508;61;Rinnovamento urbano  e rurale;11;BENI CULTURALI;CASTIGLIONE DEL L;80137,38;80137,39;
1665;61;Rinnovamento urbano  e rurale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;45422,21;45422,21;212292,28
1666;61;Rinnovamento urbano  e rurale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;8700;8700;40600
1673;61;Rinnovamento urbano  e rurale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;98580;98580;484878,89
1674;61;Rinnovamento urbano  e rurale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;8669,28;8669,29;31721,19
1675;61;Rinnovamento urbano  e rurale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;18391,5;18391,5;85827
1676;61;Rinnovamento urbano  e rurale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;14380,5;14380,5;67109
1677;61;Rinnovamento urbano  e rurale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;3965;3965;18503,33
1678;61;Rinnovamento urbano  e rurale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;305;305;1830
1679;61;Rinnovamento urbano  e rurale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;570;;2660
1680;61;Rinnovamento urbano  e rurale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;849,94;849,94;3966,4
1681;61;Rinnovamento urbano  e rurale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;796,35;;3101,33
1729;61;Rinnovamento urbano  e rurale;41;OPERE E STRUTTURE PER IL TURISMO;CASTIGLIONE DEL L;17131,88;17131,89;80210,81
1730;61;Rinnovamento urbano  e rurale;41;OPERE E STRUTTURE PER IL TURISMO;CASTIGLIONE DEL L;5070,96;;23664,47
1781;61;Rinnovamento urbano  e rurale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;100000;100000;778380
1783;61;Rinnovamento urbano  e rurale;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;CASTIGLIONE DEL L;23700;23700;
1797;61;Rinnovamento urbano  e rurale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;9150;9150;42700
1821;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;CASTIGLIONE DEL L;17518,17;17518,17;65067,46
1842;61;Rinnovamento urbano  e rurale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;2981,1;2981,1;13911,8
1852;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;14175;14175;85050
1860;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;CASTIGLIONE DEL L;8100;8100;37800
1871;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;CASTIGLIONE DEL L;6232,56;6232,56;29911,71
1944;7;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;18750;18750;112500
2032;40;Energia e efficienza energetica;6;PRODUZIONE  DI ENERGIA;CASTIGLIONE DEL L;52923,71;52923,72;
2063;61;Rinnovamento urbano  e rurale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;11418,48;;56223,26
2112;7;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;103725,4;103725,4;829803,2
2117;43;Energia e efficienza energetica;1;STRADALI;CASTIGLIONE DEL L;70936,51;70936,52;
2139;61;Rinnovamento urbano  e rurale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;12510,35;;103164,69
2226;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;CASTIGLIONE DEL L;2520;2520;7560
2240;61;Rinnovamento urbano  e rurale;1;STRADALI;CASTIGLIONE DEL L;99746,53;99746,53;
2280;61;Rinnovamento urbano  e rurale;11;BENI CULTURALI;CASTIGLIONE DEL L;200000;200000;
2281;61;Rinnovamento urbano  e rurale;1;STRADALI;CASTIGLIONE DEL L;192150,7;192150,7;
2334;5;Compet. per le imprese;21;SERVIZI ALLE IMPRESE INDUSTRIALI;CASTIGLIONE DEL L;2162,5;2162,5;4325
2407;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;2491,58;2491,58;11627,37
2409;5;Compet. per le imprese;21;SERVIZI ALLE IMPRESE INDUSTRIALI;CASTIGLIONE DEL L;7350;7350;14700
2443;5;Compet. per le imprese;21;SERVIZI ALLE IMPRESE INDUSTRIALI;CASTIGLIONE DEL L;3050;3050;6100
2482;5;Compet. per le imprese;21;SERVIZI ALLE IMPRESE INDUSTRIALI;CASTIGLIONE DEL L;1143,75;1143,75;2287,5
2567;43;Energia e efficienza energetica;99;ALTRE INFRASTRUTTURE SOCIALI;CASTIGLIONE DEL L;28749,96;28749,95;
2727;43;Energia e efficienza energetica;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;CASTIGLIONE DEL L;24576,83;24576,82;90025
2748;61;Rinnovamento urbano  e rurale;41;OPERE E STRUTTURE PER IL TURISMO;CASTIGLIONE DEL L;8895;;43989,99
2837;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;CASTIGLIONE DEL L;35217,49;;213761,64
2838;61;Rinnovamento urbano  e rurale;41;OPERE E STRUTTURE PER IL TURISMO;CASTIGLIONE DEL L;26608,65;;124173,7
2848;61;Rinnovamento urbano  e rurale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;791,91;;8310,48
2992;58;Attrazione culturale, naturale e turistica;11;BENI CULTURALI;CASTIGLIONE DEL L;30000;30000;
2994;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;CASTIGLIONE DEL L;5625;5625;13750
3082;61;Rinnovamento urbano  e rurale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;53168,02;;315173,7
3083;61;Rinnovamento urbano  e rurale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;9750;;67780,4
3087;61;Rinnovamento urbano  e rurale;41;OPERE E STRUTTURE PER IL TURISMO;CASTIGLIONE DEL L;1402,5;;6545
3115;42;Energia e efficienza energetica;8;SOCIALI E SCOLASTICHE;CASTIGLIONE DEL L;21479,49;21479,49;
3116;43;Energia e efficienza energetica;8;SOCIALI E SCOLASTICHE;CASTIGLIONE DEL L;123386,59;123386,6;
3122;53;Ambiente e prevenzione dei rischi;99;ALTRI SERVIZI PER LA COLLETTIVITA';CASTIGLIONE DEL L;1500;1500;
3175;61;Rinnovamento urbano  e rurale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;9426,94;;43992,35
3180;61;Rinnovamento urbano  e rurale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;600;;2800
3181;61;Rinnovamento urbano  e rurale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;1699,19;;7929,59
3182;61;Rinnovamento urbano  e rurale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CASTIGLIONE DEL L;1237,06;;6521,92
3450;61;Rinnovamento urbano  e rurale;1;STRADALI;CASTIGLIONE DEL L;95000;95000;
3496;61;Rinnovamento urbano  e rurale;5;TRASPORTO URBANO;CASTIGLIONE DEL L;33605,59;33605,59;
102;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CHIUSI;5608;5608;16824
181;5;Compet. per le imprese;21;SERVIZI ALLE IMPRESE INDUSTRIALI;CHIUSI;5812,5;5812,5;11625
345;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;CHIUSI;16000;16000;48000
466;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;CHIUSI;23300;23300;69900
483;5;Compet. per le imprese;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;CHIUSI;35000;35000;105000
547;5;Compet. per le imprese;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;CHIUSI;5875;5875;11750
839;11;Agenda digitale;39;INFRASTRUTTURE PER L'ATTREZZATURA DI AREE PRODUTTIVE;CHIUSI;4320;4320;12960
863;5;Compet. per le imprese;39;INFRASTRUTTURE PER L'ATTREZZATURA DI AREE PRODUTTIVE;CHIUSI;16087,5;16087,5;32175
1095;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CHIUSI;36448,71;36448,72;
1096;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CHIUSI;25321;25321;75963
1667;51;Ambiente e prevenzione dei rischi;11;BENI CULTURALI;CHIUSI;16633,01;16633,01;
1841;6;Ricerca e innovazione;12;RIASSETTO E RECUPERO DI SITI URBANI E PRODUTTIVI;CHIUSI;5131,32;5131,33;12543,23
2176;43;Energia e efficienza energetica;16;DISTRIBUZIONE DI ENERGIA;CHIUSI;122719,23;122719,22;
2264;40;Energia e efficienza energetica;6;PRODUZIONE  DI ENERGIA;CHIUSI;27166,15;27166,15;
2318;43;Energia e efficienza energetica;99;ALTRE INFRASTRUTTURE SOCIALI;CHIUSI;15184,59;15184,58;
2350;5;Compet. per le imprese;21;SERVIZI ALLE IMPRESE INDUSTRIALI;CHIUSI;1625;1625;3250
2403;43;Energia e efficienza energetica;16;DISTRIBUZIONE DI ENERGIA;CHIUSI;13865,24;13865,25;
2498;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CHIUSI;9791,63;9791,62;45694,25
2528;53;Ambiente e prevenzione dei rischi;8;SOCIALI E SCOLASTICHE;CHIUSI;22500;22500;
2559;51;Ambiente e prevenzione dei rischi;11;BENI CULTURALI;CHIUSI;33366,99;33366,99;
3310;43;Energia e efficienza energetica;8;SOCIALI E SCOLASTICHE;CHIUSI;98419,71;98419,71;
2831;43;Energia e efficienza energetica;16;DISTRIBUZIONE DI ENERGIA;CHIUSI;13330,5;13330,5;
2856;43;Energia e efficienza energetica;16;DISTRIBUZIONE DI ENERGIA;CHIUSI;15601,33;15601,33;
2905;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;CHIUSI;4800;4800;14400
2950;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CHIUSI;1406,49;1406,48;6563,59
2970;40;Energia e efficienza energetica;6;PRODUZIONE  DI ENERGIA;CHIUSI;12527,48;12527,48;
3263;58;Attrazione culturale, naturale e turistica;11;PROTEZIONE, VALORIZZAZIONE E FRUIZIONE DELL'AMBIENTE;CHIUSI;14311,45;14311,46;
3264;58;Attrazione culturale, naturale e turistica;11;PROTEZIONE, VALORIZZAZIONE E FRUIZIONE DELL'AMBIENTE;CHIUSI;4509,53;4509,53;
3265;58;Attrazione culturale, naturale e turistica;11;PROTEZIONE, VALORIZZAZIONE E FRUIZIONE DELL'AMBIENTE;CHIUSI;1179,01;1179,02;
3553;7;Ricerca e innovazione;39;INFRASTRUTTURE PER L'ATTREZZATURA DI AREE PRODUTTIVE;CHIUSI;16625;16625;99750
9;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;CITTA DI CASTELLO;8701;8701;32318
17;7;Ricerca e innovazione;60;PROGETTI DI DIFFUSIONE E COOPERAZIONE PUBBLICO-PRIVATA;CITTA DI CASTELLO;49401,75;49401,75;296410,5
18;11;Agenda digitale;60;PROGETTI DI DIFFUSIONE E COOPERAZIONE PUBBLICO-PRIVATA;CITTA DI CASTELLO;3145;3145;14610
19;4;Ricerca e innovazione;60;PROGETTI DI DIFFUSIONE E COOPERAZIONE PUBBLICO-PRIVATA;CITTA DI CASTELLO;72645;72645;183610
72;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CITTA DI CASTELLO;2112,18;2112,18;6336,54
74;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CITTA DI CASTELLO;8441;8441;
75;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CITTA DI CASTELLO;8702,6;8702,6;28107,8
77;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CITTA DI CASTELLO;11459,7;11459,7;34379,1
78;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CITTA DI CASTELLO;5685,23;5685,24;
81;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CITTA DI CASTELLO;31683,55;31683,55;95050,65
82;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CITTA DI CASTELLO;33810;33810;101430
86;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CITTA DI CASTELLO;6692;6692;27576
89;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CITTA DI CASTELLO;17040;17040;
90;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CITTA DI CASTELLO;11953,19;11953,2;35859,59
92;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CITTA DI CASTELLO;11672;11672;35016
93;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CITTA DI CASTELLO;4900;4900;
103;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CITTA DI CASTELLO;2200;2200;8740
104;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CITTA DI CASTELLO;5680,06;5680,05;17040,17
105;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CITTA DI CASTELLO;3637,72;3637,72;28331,23
109;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CITTA DI CASTELLO;6714,15;6714,15;20142,45
112;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CITTA DI CASTELLO;38558;38558;115675
113;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CITTA DI CASTELLO;9140;9140;27420
114;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;CITTA DI CASTELLO;25208,9;25208,9;75626,7
